47
41
37
39
43
41
41
41
41
41
42
42
48
51
52
52
50
50
49
49
48
48
47
48
47
47
47
47
46
47
46
46
46
46
46
45
46
45
46
46
46
47
47
46
46
46
46
46
46
46
46
46
46
